game_date,home_team,away_team,defteam,yrdln,play_type,td_team,td_player_name,receiver_player_name,rusher_player_name,fixed_drive_result
2023-09-11,NYJ,BUF,NYJ,BUF 21,run,NA,NA,NA,J.Cook,Turnover
2023-09-11,NYJ,BUF,NYJ,BUF 25,pass,NA,NA,NA,NA,Turnover
2023-09-11,NYJ,BUF,NYJ,BUF 23,pass,NA,NA,D.Harris,NA,Turnover
2023-09-11,NYJ,BUF,NYJ,BUF 26,pass,NA,NA,L.Murray,NA,Turnover
2023-09-11,NYJ,BUF,NYJ,BUF 35,run,NA,NA,NA,L.Murray,Turnover
2023-09-11,NYJ,BUF,NYJ,BUF 41,run,NA,NA,NA,L.Murray,Turnover
2023-09-11,NYJ,BUF,NYJ,BUF 43,pass,NA,NA,G.Davis,NA,Turnover
2023-09-11,NYJ,BUF,BUF,NYJ 43,run,NA,NA,NA,D.Cook,Touchdown
2023-09-11,NYJ,BUF,BUF,NYJ 48,run,NA,NA,NA,D.Cook,Touchdown
2023-09-11,NYJ,BUF,BUF,NYJ 48,pass,NA,NA,A.Lazard,NA,Touchdown
2023-09-11,NYJ,BUF,BUF,BUF 28,run,NA,NA,NA,Bre.Hall,Touchdown
2023-09-11,NYJ,BUF,BUF,BUF 24,run,NA,NA,NA,Bre.Hall,Touchdown
2023-09-11,NYJ,BUF,BUF,BUF 23,pass,NA,NA,G.Wilson,NA,Touchdown
2023-09-11,NYJ,BUF,BUF,BUF 9,run,NA,NA,NA,Z.Wilson,Touchdown
2023-09-11,NYJ,BUF,BUF,BUF 3,pass,NYJ,G.Wilson,G.Wilson,NA,Touchdown
2023-09-11,NYJ,BUF,BUF,BUF 15,no_play,NA,NA,NA,NA,Touchdown
2023-09-11,NYJ,BUF,BUF,BUF 20,extra_point,NA,NA,NA,NA,Touchdown
2023-09-11,NYJ,BUF,NYJ,NYJ 35,kickoff,NA,NA,NA,NA,Turnover
2023-09-11,NYJ,BUF,NYJ,BUF 25,run,NA,NA,NA,J.Allen,Turnover
2023-09-11,NYJ,BUF,BUF,BUF 27,run,NA,NA,NA,Bre.Hall,Field goal
2023-09-11,NYJ,BUF,BUF,BUF 21,run,NA,NA,NA,Bre.Hall,Field goal
2023-09-11,NYJ,BUF,BUF,BUF 18,run,NA,NA,NA,D.Cook,Field goal
2023-09-11,NYJ,BUF,BUF,BUF 18,run,NA,NA,NA,Z.Wilson,Field goal
2023-09-11,NYJ,BUF,BUF,BUF 16,run,NA,NA,NA,D.Cook,Field goal
2023-09-11,NYJ,BUF,BUF,BUF 19,run,NA,NA,NA,D.Cook,Field goal
2023-09-11,NYJ,BUF,NA,BUF 18,no_play,NA,NA,NA,NA,Field goal
2023-09-11,NYJ,BUF,BUF,BUF 18,run,NA,NA,NA,Mi.Carter,Field goal
2023-09-11,NYJ,BUF,NA,BUF 12,no_play,NA,NA,NA,NA,Field goal
2023-09-11,NYJ,BUF,BUF,BUF 12,field_goal,NA,NA,NA,NA,Field goal
2023-09-11,NYJ,BUF,NYJ,NYJ 35,kickoff,NA,NA,NA,NA,Field goal
2023-09-11,NYJ,BUF,NYJ,BUF 25,run,NA,NA,NA,J.Allen,Field goal
2023-09-11,NYJ,BUF,NYJ,BUF 32,pass,NA,NA,G.Davis,NA,Field goal
2023-09-11,NYJ,BUF,NYJ,BUF 38,pass,NA,NA,S.Diggs,NA,Field goal
2023-09-11,NYJ,BUF,NYJ,NYJ 47,no_play,NA,NA,NA,NA,Field goal
2023-09-11,NYJ,BUF,NA,BUF 43,no_play,NA,NA,NA,NA,Field goal
2023-09-11,NYJ,BUF,NYJ,BUF 43,pass,NA,NA,S.Diggs,NA,Field goal
2023-09-11,NYJ,BUF,NA,NYJ 42,no_play,NA,NA,NA,NA,Field goal
2023-09-11,NYJ,BUF,NYJ,NYJ 42,pass,NA,NA,S.Diggs,NA,Field goal
2023-09-11,NYJ,BUF,NYJ,NYJ 32,qb_spike,NA,NA,NA,NA,Field goal
2023-09-11,NYJ,BUF,NYJ,NYJ 32,pass,NA,NA,G.Davis,NA,Field goal
2023-09-11,NYJ,BUF,NA,NYJ 32,no_play,NA,NA,NA,NA,Field goal
2023-09-11,NYJ,BUF,NYJ,NYJ 32,pass,NA,NA,L.Murray,NA,Field goal
2023-09-11,NYJ,BUF,NYJ,NYJ 32,field_goal,NA,NA,NA,NA,Field goal
2023-09-11,NYJ,BUF,BUF,BUF 35,kickoff,NA,NA,NA,NA,End of half
2023-09-11,NYJ,BUF,BUF,NYJ 25,qb_kneel,NA,NA,NA,Z.Wilson,End of half
2023-09-11,NYJ,BUF,NA,NYJ 35,NA,NA,NA,NA,NA,End of half
2023-09-11,NYJ,BUF,NYJ,NYJ 35,kickoff,NA,NA,NA,NA,Opp touchdown
2023-09-11,NYJ,BUF,NYJ,BUF 25,no_play,NA,NA,NA,NA,Opp touchdown
2023-09-11,NYJ,BUF,NYJ,BUF 20,pass,NA,NA,D.Knox,NA,Opp touchdown
2023-09-11,NYJ,BUF,NYJ,BUF 20,run,NA,NA,NA,J.Cook,Opp touchdown
2023-09-11,NYJ,BUF,NYJ,BUF 23,pass,NA,NA,S.Diggs,NA,Opp touchdown
2023-09-11,NYJ,BUF,NYJ,BUF 23,punt,NYJ,X.Gipson,NA,NA,Opp touchdown
2023-09-11,NYJ,BUF,BUF,NA,NA,NA,NA,NA,NA,Opp touchdown
2023-09-10,ATL,CAR,NA,CAR 35,NA,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,CAR,CAR 35,kickoff,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 25,pass,NA,NA,D.Ridder,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 19,run,NA,NA,NA,B.Robinson,Punt
2023-09-10,ATL,CAR,CAR,ATL 27,pass,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 19,punt,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 40,run,NA,NA,NA,M.Sanders,Turnover on downs
2023-09-10,ATL,CAR,ATL,CAR 44,pass,NA,NA,T.Marshall,NA,Turnover on downs
2023-09-10,ATL,CAR,ATL,ATL 44,run,NA,NA,NA,M.Sanders,Turnover on downs
2023-09-10,ATL,CAR,ATL,ATL 35,run,NA,NA,NA,C.Hubbard,Turnover on downs
2023-09-10,ATL,CAR,ATL,ATL 33,run,NA,NA,NA,B.Young,Turnover on downs
2023-09-10,ATL,CAR,ATL,ATL 36,pass,NA,NA,L.Shenault,NA,Turnover on downs
2023-09-10,ATL,CAR,ATL,ATL 34,pass,NA,NA,L.Shenault,NA,Turnover on downs
2023-09-10,ATL,CAR,ATL,ATL 20,run,NA,NA,NA,C.Hubbard,Turnover on downs
2023-09-10,ATL,CAR,ATL,ATL 15,run,NA,NA,NA,M.Sanders,Turnover on downs
2023-09-10,ATL,CAR,ATL,ATL 11,run,NA,NA,NA,L.Shenault,Turnover on downs
2023-09-10,ATL,CAR,ATL,ATL 11,run,NA,NA,NA,C.Hubbard,Turnover on downs
2023-09-10,ATL,CAR,CAR,ATL 12,run,NA,NA,NA,T.Allgeier,Punt
2023-09-10,ATL,CAR,CAR,ATL 31,run,NA,NA,NA,T.Allgeier,Punt
2023-09-10,ATL,CAR,CAR,CAR 47,run,NA,NA,NA,T.Allgeier,Punt
2023-09-10,ATL,CAR,CAR,CAR 43,pass,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,CAR,CAR 46,pass,NA,NA,B.Robinson,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 48,punt,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 14,no_play,NA,NA,NA,NA,Turnover
2023-09-10,ATL,CAR,ATL,CAR 7,no_play,NA,NA,NA,NA,Turnover
2023-09-10,ATL,CAR,ATL,CAR 3,run,NA,NA,NA,M.Sanders,Turnover
2023-09-10,ATL,CAR,ATL,CAR 8,pass,NA,NA,H.Hurst,NA,Turnover
2023-09-10,ATL,CAR,CAR,CAR 17,pass,NA,NA,B.Robinson,NA,Touchdown
2023-09-10,ATL,CAR,CAR,CAR 16,run,NA,NA,NA,B.Robinson,Touchdown
2023-09-10,ATL,CAR,CAR,CAR 11,NA,NA,NA,NA,NA,Touchdown
2023-09-10,ATL,CAR,CAR,CAR 11,pass,ATL,B.Robinson,B.Robinson,NA,Touchdown
2023-09-10,ATL,CAR,CAR,CAR 15,extra_point,NA,NA,NA,NA,Touchdown
2023-09-10,ATL,CAR,ATL,ATL 35,kickoff,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 25,pass,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,NA,CAR 25,no_play,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 25,pass,NA,NA,H.Hurst,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 25,pass,NA,NA,C.Hubbard,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 32,punt,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 15,pass,NA,NA,D.London,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 15,pass,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 15,no_play,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 20,no_play,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 15,pass,NA,NA,M.Hollins,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 24,punt,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 25,run,NA,NA,NA,M.Sanders,Touchdown
2023-09-10,ATL,CAR,ATL,CAR 28,run,NA,NA,NA,L.Shenault,Touchdown
2023-09-10,ATL,CAR,ATL,CAR 33,pass,NA,NA,H.Hurst,NA,Touchdown
2023-09-10,ATL,CAR,ATL,CAR 44,run,NA,NA,NA,M.Sanders,Touchdown
2023-09-10,ATL,CAR,ATL,CAR 46,pass,NA,NA,T.Marshall,NA,Touchdown
2023-09-10,ATL,CAR,ATL,ATL 43,run,NA,NA,NA,M.Sanders,Touchdown
2023-09-10,ATL,CAR,ATL,ATL 44,pass,NA,NA,A.Thielen,NA,Touchdown
2023-09-10,ATL,CAR,ATL,ATL 41,pass,NA,NA,J.Mingo,NA,Touchdown
2023-09-10,ATL,CAR,ATL,ATL 32,run,NA,NA,NA,C.Hubbard,Touchdown
2023-09-10,ATL,CAR,ATL,ATL 20,pass,NA,NA,H.Hurst,NA,Touchdown
2023-09-10,ATL,CAR,ATL,ATL 6,run,NA,NA,NA,M.Sanders,Touchdown
2023-09-10,ATL,CAR,ATL,ATL 4,pass,CAR,H.Hurst,H.Hurst,NA,Touchdown
2023-09-10,ATL,CAR,ATL,ATL 15,extra_point,NA,NA,NA,NA,Touchdown
2023-09-10,ATL,CAR,CAR,CAR 35,kickoff,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 25,run,NA,NA,NA,B.Robinson,Punt
2023-09-10,ATL,CAR,CAR,ATL 35,run,NA,NA,NA,B.Robinson,Punt
2023-09-10,ATL,CAR,CAR,ATL 37,no_play,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 32,no_play,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 22,pass,NA,NA,M.Hollins,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 33,pass,NA,NA,B.Robinson,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 30,punt,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 17,pass,NA,NA,T.Marshall,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 17,pass,NA,NA,J.Mingo,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 17,pass,NA,NA,J.Mingo,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 17,punt,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 28,pass,NA,NA,M.Hollins,NA,End of half
2023-09-10,ATL,CAR,CAR,ATL 28,run,NA,NA,NA,B.Robinson,End of half
2023-09-10,ATL,CAR,CAR,ATL 32,pass,NA,NA,B.Robinson,NA,End of half
2023-09-10,ATL,CAR,NA,ATL 39,no_play,NA,NA,NA,NA,End of half
2023-09-10,ATL,CAR,CAR,ATL 39,pass,NA,NA,NA,NA,End of half
2023-09-10,ATL,CAR,NA,ATL 35,NA,NA,NA,NA,NA,End of half
2023-09-10,ATL,CAR,ATL,ATL 35,kickoff,NA,NA,NA,NA,Field goal
2023-09-10,ATL,CAR,ATL,CAR 25,pass,NA,NA,G.Ricci,NA,Field goal
2023-09-10,ATL,CAR,ATL,CAR 27,run,NA,NA,NA,C.Hubbard,Field goal
2023-09-10,ATL,CAR,ATL,CAR 38,pass,NA,NA,H.Hurst,NA,Field goal
2023-09-10,ATL,CAR,ATL,CAR 41,run,NA,NA,NA,M.Sanders,Field goal
2023-09-10,ATL,CAR,ATL,ATL 49,run,NA,NA,NA,B.Young,Field goal
2023-09-10,ATL,CAR,ATL,ATL 33,run,NA,NA,NA,M.Sanders,Field goal
2023-09-10,ATL,CAR,ATL,ATL 33,pass,NA,NA,NA,NA,Field goal
2023-09-10,ATL,CAR,ATL,ATL 33,pass,NA,NA,J.Mingo,NA,Field goal
2023-09-10,ATL,CAR,ATL,ATL 25,field_goal,NA,NA,NA,NA,Field goal
2023-09-10,ATL,CAR,CAR,CAR 35,kickoff,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 25,run,NA,NA,NA,T.Allgeier,Punt
2023-09-10,ATL,CAR,CAR,ATL 25,pass,NA,NA,K.Pitts,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 25,pass,NA,NA,T.Allgeier,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 32,punt,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 21,run,NA,NA,NA,M.Sanders,Turnover
2023-09-10,ATL,CAR,ATL,CAR 30,run,NA,NA,NA,C.Hubbard,Turnover
2023-09-10,ATL,CAR,ATL,CAR 36,pass,NA,NA,M.Sanders,NA,Turnover
2023-09-10,ATL,CAR,ATL,CAR 39,run,NA,NA,NA,C.Hubbard,Turnover
2023-09-10,ATL,CAR,ATL,CAR 40,pass,NA,NA,T.Marshall,NA,Turnover
2023-09-10,ATL,CAR,CAR,CAR 36,run,NA,NA,NA,B.Robinson,Field goal
2023-09-10,ATL,CAR,CAR,CAR 27,run,NA,NA,NA,B.Robinson,Field goal
2023-09-10,ATL,CAR,CAR,CAR 31,run,NA,NA,NA,B.Robinson,Field goal
2023-09-10,ATL,CAR,CAR,CAR 31,field_goal,NA,NA,NA,NA,Field goal
2023-09-10,ATL,CAR,ATL,ATL 35,kickoff,NA,NA,NA,NA,Turnover
2023-09-10,ATL,CAR,ATL,CAR 25,run,NA,NA,NA,C.Hubbard,Turnover
2023-09-10,ATL,CAR,ATL,CAR 46,run,NA,NA,NA,M.Sanders,Turnover
2023-09-10,ATL,CAR,ATL,CAR 45,pass,NA,NA,C.Hubbard,NA,Turnover
2023-09-10,ATL,CAR,ATL,CAR 47,no_play,NA,NA,NA,NA,Turnover
2023-09-10,ATL,CAR,ATL,ATL 44,no_play,NA,NA,NA,NA,Turnover
2023-09-10,ATL,CAR,ATL,ATL 49,run,NA,NA,NA,M.Sanders,Turnover
2023-09-10,ATL,CAR,CAR,ATL 39,run,NA,NA,NA,T.Allgeier,Touchdown
2023-09-10,ATL,CAR,CAR,CAR 49,run,NA,NA,NA,T.Allgeier,Touchdown
2023-09-10,ATL,CAR,CAR,CAR 47,pass,NA,NA,K.Pitts,NA,Touchdown
2023-09-10,ATL,CAR,CAR,CAR 37,pass,NA,NA,T.Allgeier,NA,Touchdown
2023-09-10,ATL,CAR,CAR,CAR 25,run,NA,NA,NA,B.Robinson,Touchdown
2023-09-10,ATL,CAR,CAR,CAR 4,NA,NA,NA,NA,NA,Touchdown
2023-09-10,ATL,CAR,CAR,CAR 4,run,NA,NA,NA,T.Allgeier,Touchdown
2023-09-10,ATL,CAR,CAR,CAR 3,run,ATL,T.Allgeier,NA,T.Allgeier,Touchdown
2023-09-10,ATL,CAR,CAR,CAR 15,extra_point,NA,NA,NA,NA,Touchdown
2023-09-10,ATL,CAR,ATL,ATL 40,kickoff,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 25,run,NA,NA,NA,M.Sanders,Punt
2023-09-10,ATL,CAR,ATL,CAR 27,pass,NA,NA,M.Sanders,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 34,run,NA,NA,NA,M.Sanders,Punt
2023-09-10,ATL,CAR,ATL,CAR 36,pass,NA,NA,T.Marshall,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 36,run,NA,NA,NA,M.Sanders,Punt
2023-09-10,ATL,CAR,ATL,CAR 41,no_play,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 36,pass,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 29,punt,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 35,no_play,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 25,pass,NA,NA,T.Allgeier,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 25,run,NA,NA,NA,T.Allgeier,Punt
2023-09-10,ATL,CAR,CAR,ATL 23,pass,NA,NA,B.Robinson,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 40,punt,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 1,pass,NA,NA,J.Mingo,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 1,run,NA,NA,NA,M.Sanders,Punt
2023-09-10,ATL,CAR,ATL,CAR 3,pass,NA,NA,T.Marshall,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 3,punt,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 44,run,NA,NA,NA,T.Allgeier,Touchdown
2023-09-10,ATL,CAR,CAR,ATL 45,pass,NA,NA,M.Hollins,NA,Touchdown
2023-09-10,ATL,CAR,CAR,CAR 44,run,NA,NA,NA,T.Allgeier,Touchdown
2023-09-10,ATL,CAR,CAR,CAR 41,pass,NA,NA,K.Pitts,NA,Touchdown
2023-09-10,ATL,CAR,CAR,CAR 7,run,NA,NA,NA,T.Allgeier,Touchdown
2023-09-10,ATL,CAR,NA,CAR 3,no_play,NA,NA,NA,NA,Touchdown
2023-09-10,ATL,CAR,CAR,CAR 3,run,ATL,T.Allgeier,NA,T.Allgeier,Touchdown
2023-09-10,ATL,CAR,CAR,CAR 15,extra_point,NA,NA,NA,NA,Touchdown
2023-09-10,ATL,CAR,ATL,ATL 35,kickoff,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 25,pass,NA,NA,M.Sanders,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 25,pass,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 25,pass,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,NA,CAR 13,no_play,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 13,punt,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 22,run,NA,NA,NA,B.Robinson,Punt
2023-09-10,ATL,CAR,NA,ATL 23,no_play,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 23,run,NA,NA,NA,T.Allgeier,Punt
2023-09-10,ATL,CAR,NA,ATL 26,no_play,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,CAR,ATL 26,run,NA,NA,NA,T.Allgeier,Punt
2023-09-10,ATL,CAR,CAR,ATL 26,punt,NA,NA,NA,NA,Punt
2023-09-10,ATL,CAR,ATL,CAR 30,pass,NA,NA,NA,NA,Turnover on downs
2023-09-10,ATL,CAR,ATL,CAR 30,pass,NA,NA,M.Sanders,NA,Turnover on downs
2023-09-10,ATL,CAR,ATL,CAR 41,pass,NA,NA,H.Hurst,NA,Turnover on downs
2023-09-10,ATL,CAR,ATL,MID 50,run,NA,NA,NA,C.Hubbard,Turnover on downs
2023-09-10,ATL,CAR,ATL,ATL 47,pass,NA,NA,M.Sanders,NA,Turnover on downs
2023-09-10,ATL,CAR,ATL,ATL 47,no_play,NA,NA,NA,NA,Turnover on downs
2023-09-10,ATL,CAR,ATL,ATL 43,pass,NA,NA,M.Sanders,NA,Turnover on downs
2023-09-10,ATL,CAR,ATL,ATL 38,pass,NA,NA,NA,NA,Turnover on downs
2023-09-10,ATL,CAR,ATL,ATL 38,pass,NA,NA,A.Thielen,NA,Turnover on downs
2023-09-10,ATL,CAR,ATL,ATL 29,pass,NA,NA,NA,NA,Turnover on downs
2023-09-10,ATL,CAR,ATL,ATL 29,no_play,NA,NA,NA,NA,Turnover on downs
2023-09-10,ATL,CAR,ATL,ATL 39,run,NA,NA,NA,M.Sanders,Turnover on downs
2023-09-10,ATL,CAR,ATL,ATL 34,pass,NA,NA,NA,NA,Turnover on downs
2023-09-10,ATL,CAR,ATL,ATL 34,run,NA,NA,NA,B.Young,Turnover on downs
2023-09-10,ATL,CAR,CAR,ATL 30,qb_kneel,NA,NA,NA,D.Ridder,End of half
2023-09-10,ATL,CAR,CAR,NA,NA,NA,NA,NA,NA,End of half
2023-09-10,CLE,CIN,NA,CLE 35,NA,NA,NA,NA,NA,Punt
2023-09-10,CLE,CIN,CLE,CLE 35,kickoff,NA,NA,NA,NA,Punt
2023-09-10,CLE,CIN,CLE,CIN 35,pass,NA,NA,T.Higgins,NA,Punt
2023-09-10,CLE,CIN,CLE,CIN 35,pass,NA,NA,J.Mixon,NA,Punt
2023-09-10,CLE,CIN,CLE,CIN 36,pass,NA,NA,J.Chase,NA,Punt
2023-09-10,CLE,CIN,CLE,CIN 48,pass,NA,NA,J.Chase,NA,Punt
2023-09-10,CLE,CIN,CLE,CIN 48,run,NA,NA,NA,C.Evans,Punt
2023-09-10,CLE,CIN,CLE,CLE 47,pass,NA,NA,NA,NA,Punt
2023-09-10,CLE,CIN,CLE,CLE 49,punt,NA,NA,NA,NA,Punt
2023-09-10,CLE,CIN,CIN,CLE 14,run,NA,NA,NA,N.Chubb,Punt
2023-09-10,CLE,CIN,CIN,CLE 17,pass,NA,NA,A.Cooper,NA,Punt
2023-09-10,CLE,CIN,CIN,CLE 17,run,NA,NA,NA,D.Watson,Punt
2023-09-10,CLE,CIN,CIN,CLE 29,pass,NA,NA,NA,NA,Punt
2023-09-10,CLE,CIN,CIN,CLE 22,pass,NA,NA,N.Chubb,NA,Punt
2023-09-10,CLE,CIN,CIN,CLE 28,pass,NA,NA,NA,NA,Punt
2023-09-10,CLE,CIN,CIN,CLE 28,punt,NA,NA,NA,NA,Punt
2023-09-10,CLE,CIN,CLE,CIN 14,run,NA,NA,NA,J.Mixon,Punt
2023-09-10,CLE,CIN,CLE,CIN 17,pass,NA,NA,J.Mixon,NA,Punt
2023-09-10,CLE,CIN,CLE,CIN 23,pass,NA,NA,I.Smith,NA,Punt
2023-09-10,CLE,CIN,CLE,CIN 23,no_play,NA,NA,NA,NA,Punt
2023-09-10,CLE,CIN,CLE,CIN 18,punt,NA,NA,NA,NA,Punt
2023-09-10,CLE,CIN,CIN,CLE 41,run,NA,NA,NA,N.Chubb,Turnover
2023-09-10,CLE,CIN,CIN,CLE 41,pass,NA,NA,N.Chubb,NA,Turnover
2023-09-10,CLE,CIN,CIN,CIN 49,run,NA,NA,NA,N.Chubb,Turnover
2023-09-10,CLE,CIN,CIN,CIN 43,pass,NA,NA,M.Goodwin,NA,Turnover
2023-09-10,CLE,CIN,CIN,CIN 43,run,NA,NA,NA,N.Chubb,Turnover
2023-09-10,CLE,CIN,CIN,CIN 26,run,NA,NA,NA,D.Watson,Turnover
2023-09-10,CLE,CIN,CIN,CIN 21,run,NA,NA,NA,J.Ford,Turnover
2023-09-10,CLE,CIN,CLE,CIN 13,run,NA,NA,NA,J.Mixon,Punt
2023-09-10,CLE,CIN,CLE,CIN 16,pass,NA,NA,I.Smith,NA,Punt
2023-09-10,CLE,CIN,CLE,CIN 16,pass,NA,NA,T.Boyd,NA,Punt
2023-09-10,CLE,CIN,CLE,CIN 22,punt,NA,NA,NA,NA,Punt
2023-09-10,CLE,CIN,CIN,CLE 43,pass,NA,NA,N.Chubb,NA,Field goal
2023-09-10,CLE,CIN,CIN,MID 50,run,NA,NA,NA,N.Chubb,Field goal
2023-09-10,CLE,CIN,CIN,CIN 44,pass,NA,NA,A.Cooper,NA,Field goal
2023-09-10,CLE,CIN,CIN,CIN 24,run,NA,NA,NA,D.Watson,Field goal
2023-09-10,CLE,CIN,CIN,CIN 22,NA,NA,NA,NA,NA,Field goal
2023-09-10,CLE,CIN,CIN,CIN 22,pass,NA,NA,N.Chubb,NA,Field goal
2023-09-10,CLE,CIN,CIN,CIN 24,pass,NA,NA,E.Moore,NA,Field goal
2023-09-10,CLE,CIN,CIN,CIN 24,field_goal,NA,NA,NA,NA,Field goal
2023-09-10,CLE,CIN,CLE,CLE 35,kickoff,NA,NA,NA,NA,Punt
2023-09-10,CLE,CIN,CLE,CIN 17,pass,NA,NA,J.Mixon,NA,Punt
2023-09-10,CLE,CIN,CLE,CIN 17,pass,NA,NA,T.Boyd,NA,Punt
2023-09-10,CLE,CIN,CLE,CIN 17,no_play,NA,NA,NA,NA,Punt
2023-09-10,CLE,CIN,CLE,CIN 12,run,NA,NA,NA,C.Evans,Punt
2023-09-10,CLE,CIN,CLE,CIN 19,punt,NA,NA,NA,NA,Punt
2023-09-10,CLE,CIN,CIN,CLE 44,run,NA,NA,NA,J.Ford,Punt
2023-09-10,CLE,CIN,CIN,CLE 37,pass,NA,NA,A.Cooper,NA,Punt
2023-09-10,CLE,CIN,CIN,CLE 43,pass,NA,NA,A.Cooper,NA,Punt
2023-09-10,CLE,CIN,CIN,CLE 43,pass,NA,NA,M.Goodwin,NA,Punt
2023-09-10,CLE,CIN,CIN,CLE 43,punt,NA,NA,NA,NA,Punt
2023-09-10,CLE,CIN,CLE,CIN 21,run,NA,NA,NA,J.Mixon,Punt
2023-09-10,CLE,CIN,CLE,CIN 33,run,NA,NA,NA,J.Mixon,Punt
2023-09-10,CLE,CIN,CLE,CLE 45,run,NA,NA,NA,T.Williams,Punt
2023-09-10,CLE,CIN,CLE,CLE 43,run,NA,NA,NA,T.Williams,Punt
2023-09-10,CLE,CIN,CLE,CLE 38,pass,NA,NA,T.Higgins,NA,Punt
2023-09-10,CLE,CIN,CLE,CLE 38,punt,NA,NA,NA,NA,Punt
2023-09-10,CLE,CIN,CIN,CLE 20,pass,NA,NA,D.Njoku,NA,Punt
2023-09-10,CLE,CIN,CIN,CLE 29,run,NA,NA,NA,N.Chubb,Punt
2023-09-10,CLE,CIN,CIN,CLE 31,run,NA,NA,NA,N.Chubb,Punt
2023-09-10,CLE,CIN,CIN,CLE 39,pass,NA,NA,D.Peoples-Jones,NA,Punt
2023-09-10,CLE,CIN,CIN,CLE 39,run,NA,NA,NA,N.Chubb,Punt
2023-09-10,CLE,CIN,CIN,CLE 40,no_play,NA,NA,NA,NA,Punt
2023-09-10,CLE,CIN,CIN,CLE 35,punt,NA,NA,NA,NA,Punt
2023-09-10,CLE,CIN,CLE,CIN 5,run,NA,NA,NA,J.Mixon,Punt
2023-09-10,CLE,CIN,CLE,CIN 7,pass,NA,NA,J.Chase,NA,Punt
2023-09-10,CLE,CIN,CLE,CIN 14,run,NA,NA,NA,J.Mixon,Punt
2023-09-10,CLE,CIN,CLE,CIN 14,punt,NA,NA,NA,NA,Punt
